I	2420000	2430000	17
I	2430000	2440000	24
I	2440000	2450000	32
I	2450000	2460000	26
I	2460000	2470000	40
I	2470000	2480000	49
I	2480000	2490000	51
I	2490000	2500000	76
I	2500000	2510000	38
I	2510000	2520000	30
I	2520000	2530000	21
I	2530000	2540000	56
I	2540000	2550000	57
I	2550000	2560000	71
I	2560000	2570000	132
I	2570000	2580000	81
I	2580000	2590000	41
I	2590000	2600000	23
I	2600000	2610000	19
I	2610000	2620000	17
I	2620000	2630000	36
I	2630000	2640000	51
I	2640000	2650000	25
I	2650000	2660000	57
I	2660000	2670000	22
I	2670000	2680000	21
I	2680000	2690000	44
I	2690000	2700000	49
I	2700000	2710000	50
I	2710000	2720000	19
I	2720000	2730000	30
I	2730000	2740000	43
I	2740000	2750000	24
I	2750000	2760000	42
I	2760000	2770000	35
I	2770000	2780000	26
I	2780000	2790000	37
I	2790000	2800000	74
I	2800000	2810000	443
I	2810000	2820000	26
I	2820000	2830000	38
I	2830000	2840000	44
I	2840000	2850000	33
I	2850000	2860000	50
I	2860000	2870000	53
I	2870000	2880000	45
I	2880000	2890000	17
I	2890000	2900000	20
I	2900000	2910000	17
I	2910000	2920000	27
I	2920000	2930000	21
I	2930000	2940000	31
I	2940000	2950000	94
I	2950000	2960000	91
I	2960000	2970000	16
I	2970000	2980000	35
I	2980000	2990000	57
I	2990000	3000000	48
I	3000000	3010000	42
I	3010000	3020000	68
I	3020000	3030000	41
I	3030000	3040000	51
I	3040000	3050000	38
I	3050000	3060000	42
I	3060000	3070000	37
I	3070000	3080000	30
I	3080000	3090000	64
I	3090000	3100000	56
I	3100000	3110000	34
I	3110000	3120000	52
I	3120000	3130000	34
I	3130000	3140000	17
I	3140000	3150000	9
I	3150000	3160000	37
I	3160000	3170000	25
I	3170000	3180000	35
I	3180000	3190000	56
I	3190000	3200000	30
I	3200000	3210000	12
I	3210000	3220000	18
I	3220000	3230000	48
I	3230000	3240000	37
I	3240000	3250000	49
I	3250000	3260000	32
I	3260000	3270000	31
I	3270000	3280000	29
I	3280000	3290000	27
I	3290000	3300000	35
I	3300000	3310000	28
I	3310000	3320000	27
I	3320000	3330000	38
I	3330000	3340000	42
I	3340000	3350000	27
I	3350000	3360000	24
I	3360000	3370000	15
I	3370000	3380000	27
I	3380000	3390000	19
I	3390000	3400000	8
I	3400000	3410000	11
I	3410000	3420000	14
I	3420000	3430000	13
I	3430000	3440000	16
I	3440000	3450000	38
I	3450000	3460000	35
I	3460000	3470000	18
I	3470000	3480000	51
I	3480000	3490000	16
I	3490000	3500000	18
I	3500000	3510000	18
I	3510000	3520000	20
I	3520000	3530000	45
I	3530000	3540000	47
I	3540000	3550000	24
I	3550000	3560000	42
I	3560000	3570000	33
I	3570000	3580000	38
I	3580000	3590000	29
I	3590000	3600000	71
I	3600000	3610000	23
I	3610000	3620000	48
I	3620000	3630000	18
I	3630000	3640000	9
I	3640000	3650000	23
I	3650000	3660000	20
I	3660000	3670000	14
I	3670000	3680000	17
I	3680000	3690000	5
I	3690000	3700000	3
I	3700000	3710000	8
I	3710000	3720000	6
I	3720000	3730000	3
I	3730000	3740000	5
I	3740000	3750000	3
I	3750000	3760000	3
I	3760000	3770000	5
I	3770000	3780000	1
I	3780000	3790000	4
I	3790000	3800000	6
I	3800000	3810000	20
I	3810000	3820000	6
I	3820000	3830000	28
I	3830000	3840000	16
I	3840000	3850000	31
I	3850000	3860000	7
I	3860000	3870000	6
I	3870000	3880000	1
I	3880000	3890000	5
I	3890000	3900000	5
I	3900000	3910000	2
I	3910000	3920000	3
I	3920000	3930000	4
I	3930000	3940000	12
I	3940000	3950000	5
I	3950000	3960000	6
I	3960000	3970000	1
I	3970000	3980000	3
I	3980000	3990000	3
I	3990000	4000000	11
I	4000000	4010000	2
I	4010000	4020000	8
I	4020000	4030000	3
I	4030000	4040000	19
I	4040000	4050000	17
I	4050000	4060000	16
I	4060000	4070000	7
I	4070000	4080000	18
I	4080000	4090000	24
I	4090000	4100000	19
I	4100000	4110000	19
I	4110000	4120000	34
I	4120000	4130000	10
I	4130000	4140000	12
I	4140000	4150000	16
I	4150000	4160000	11
I	4160000	4170000	17
I	4170000	4180000	11
I	4180000	4190000	23
I	4190000	4200000	31
I	4200000	4210000	25
I	4210000	4220000	23
I	4220000	4230000	34
I	4230000	4240000	21
I	4240000	4250000	19
I	4250000	4260000	13
I	4260000	4270000	10
I	4270000	4280000	8
I	4280000	4290000	4
I	4290000	4300000	7
I	4300000	4310000	13
I	4310000	4320000	8
I	4320000	4330000	13
I	4330000	4340000	9
I	4340000	4350000	0
I	4350000	4360000	0
I	4360000	4370000	1
I	4370000	4380000	17
I	4380000	4390000	5
I	4390000	4400000	2
I	4400000	4410000	6
I	4410000	4420000	9
I	4420000	4430000	7
I	4430000	4440000	18
I	4440000	4450000	29
I	4450000	4460000	42
I	4460000	4470000	43
I	4470000	4480000	25
I	4480000	4490000	26
I	4490000	4500000	11
I	4500000	4510000	15
I	4510000	4520000	19
I	4520000	4530000	24
I	4530000	4540000	22
I	4540000	4550000	9
I	4550000	4560000	19
I	4560000	4570000	26
I	4570000	4580000	25
I	4580000	4590000	10
I	4590000	4600000	24
I	4600000	4610000	4
I	4610000	4620000	7
I	4620000	4630000	18
I	4630000	4640000	15
I	4640000	4650000	29
I	4650000	4660000	20
I	4660000	4670000	29
I	4670000	4680000	19
I	4680000	4690000	6
I	4690000	4700000	12
I	4700000	4710000	9
I	4710000	4720000	18
I	4720000	4730000	15
I	4730000	4740000	13
I	4740000	4750000	4
I	4750000	4760000	12
I	4760000	4770000	13
I	4770000	4780000	10
I	4780000	4790000	17
I	4790000	4800000	14
I	4800000	4810000	7
I	4810000	4820000	17
I	4820000	4830000	13
I	4830000	4840000	4
I	4840000	4850000	5
I	4850000	4860000	1
I	4860000	4870000	5
I	4870000	4880000	5
I	4880000	4890000	3
I	4890000	4900000	4
I	4900000	4910000	2
I	4910000	4920000	5
I	4920000	4930000	4
I	4930000	4940000	2
I	4940000	4950000	7
I	4950000	4960000	5
I	4960000	4970000	4
I	4970000	4980000	10
I	4980000	4990000	3
I	4990000	5000000	6
I	5000000	5010000	7
I	5010000	5020000	10
I	5020000	5030000	9
I	5030000	5040000	4
I	5040000	5050000	3
I	5050000	5060000	4
I	5060000	5070000	5
I	5070000	5080000	4
I	5080000	5090000	5
I	5090000	5100000	4
I	5100000	5110000	1
I	5110000	5120000	4
I	5120000	5130000	5
I	5130000	5140000	2
I	5140000	5150000	3
I	5150000	5160000	6
I	5160000	5170000	2
I	5170000	5180000	1
I	5180000	5190000	3
I	5190000	5200000	4
I	5200000	5210000	3
I	5210000	5220000	5
I	5220000	5230000	2
I	5230000	5240000	6
I	5240000	5250000	4
I	5250000	5260000	5
I	5260000	5270000	4
I	5270000	5280000	6
I	5280000	5290000	6
I	5290000	5300000	9
I	5300000	5310000	3
I	5310000	5320000	13
I	5320000	5330000	16
I	5330000	5340000	14
I	5340000	5350000	7
I	5350000	5360000	6
I	5360000	5370000	5
I	5370000	5380000	7
I	5380000	5390000	8
I	5390000	5400000	3
I	5400000	5410000	7
I	5410000	5420000	2
I	5420000	5430000	4
I	5430000	5440000	6
I	5440000	5450000	2
I	5450000	5460000	3
I	5460000	5470000	5
I	5470000	5480000	4
I	5480000	5490000	10
I	5490000	5500000	16
I	5500000	5510000	9
I	5510000	5520000	7
I	5520000	5530000	10
I	5530000	5540000	14
I	5540000	5550000	15
I	5550000	5560000	10
I	5560000	5570000	3
I	5570000	5580000	4
I	5580000	5590000	3
I	5590000	5600000	6
I	5600000	5610000	7
I	5610000	5620000	4
I	5620000	5630000	3
I	5630000	5640000	13
I	5640000	5650000	7
I	5650000	5660000	11
I	5660000	5670000	8
I	5670000	5680000	12
I	5680000	5690000	14
I	5690000	5700000	3
I	5700000	5710000	14
I	5710000	5720000	21
I	5720000	5730000	16
I	5730000	5740000	23
I	5740000	5750000	12
I	5750000	5760000	18
I	5760000	5770000	14
I	5770000	5780000	15
I	5780000	5790000	12
I	5790000	5800000	3
I	5800000	5810000	11
I	5810000	5820000	6
I	5820000	5830000	15
I	5830000	5840000	10
I	5840000	5850000	9
I	5850000	5860000	12
I	5860000	5870000	5
I	5870000	5880000	5
I	5880000	5890000	19
I	5890000	5900000	7
I	5900000	5910000	4
I	5910000	5920000	8
I	5920000	5930000	11
I	5930000	5940000	7
I	5940000	5950000	7
I	5950000	5960000	15
I	5960000	5970000	5
I	5970000	5980000	2
I	5980000	5990000	4
I	5990000	6000000	9
I	6000000	6010000	7
I	6010000	6020000	4
I	6020000	6030000	3
I	6030000	6040000	16
I	6040000	6050000	18
I	6050000	6060000	6
I	6060000	6070000	11
I	6070000	6080000	13
I	6080000	6090000	4
I	6090000	6100000	9
I	6100000	6110000	4
I	6110000	6120000	2
I	6120000	6130000	5
I	6130000	6140000	5
I	6140000	6150000	2
I	6150000	6160000	10
I	6160000	6170000	7
I	6170000	6180000	5
I	6180000	6190000	1
I	6190000	6200000	4
I	6200000	6210000	0
I	6210000	6220000	1
I	6220000	6230000	6
I	6230000	6240000	4
I	6240000	6250000	1
I	6250000	6260000	4
I	6260000	6270000	4
I	6270000	6280000	3
I	6280000	6290000	3
I	6290000	6300000	5
I	6300000	6310000	1
I	6310000	6320000	2
I	6320000	6330000	4
I	6330000	6340000	4
I	6340000	6350000	4
I	6350000	6360000	3
I	6360000	6370000	2
I	6370000	6380000	6
I	6380000	6390000	5
I	6390000	6400000	3
I	6400000	6410000	5
I	6410000	6420000	7
I	6420000	6430000	2
I	6430000	6440000	3
I	6440000	6450000	1
I	6450000	6460000	2
I	6460000	6470000	5
I	6470000	6480000	2
I	6480000	6490000	5
I	6490000	6500000	7
I	6500000	6510000	3
I	6510000	6520000	4
I	6520000	6530000	3
I	6530000	6540000	6
I	6540000	6550000	3
I	6550000	6560000	2
I	6560000	6570000	2
I	6570000	6580000	0
I	6580000	6590000	4
I	6590000	6600000	5
I	6600000	6610000	3
I	6610000	6620000	3
I	6620000	6630000	2
I	6630000	6640000	4
I	6640000	6650000	3
I	6650000	6660000	3
I	6660000	6670000	0
I	6670000	6680000	4
I	6680000	6690000	3
I	6690000	6700000	2
I	6700000	6710000	5
I	6710000	6720000	3
I	6720000	6730000	4
I	6730000	6740000	2
I	6740000	6750000	1
I	6750000	6760000	2
I	6760000	6770000	2
I	6770000	6780000	3
I	6780000	6790000	0
I	6790000	6800000	6
I	6800000	6810000	2
I	6810000	6820000	1
I	6820000	6830000	6
I	6830000	6840000	4
I	6840000	6850000	1
I	6850000	6860000	6
I	6860000	6870000	6
I	6870000	6880000	4
I	6880000	6890000	0
I	6890000	6900000	2
I	6900000	6910000	1
I	6910000	6920000	1
I	6920000	6930000	4
I	6930000	6940000	3
I	6940000	6950000	2
I	6950000	6960000	0
I	6960000	6970000	2
I	6970000	6980000	1
I	6980000	6990000	5
I	6990000	7000000	6
I	7000000	7010000	3
I	7010000	7020000	7
I	7020000	7030000	2
I	7030000	7040000	5
I	7040000	7050000	2
I	7050000	7060000	7
I	7060000	7070000	4
I	7070000	7080000	1
I	7080000	7090000	2
I	7090000	7100000	3
I	7100000	7110000	2
I	7110000	7120000	6
I	7120000	7130000	2
I	7130000	7140000	2
I	7140000	7150000	4
I	7150000	7160000	6
I	7160000	7170000	3
I	7170000	7180000	1
I	7180000	7190000	8
I	7190000	7200000	1
I	7200000	7210000	2
I	7210000	7220000	2
I	7220000	7230000	7
I	7230000	7240000	2
I	7240000	7250000	4
I	7250000	7260000	5
I	7260000	7270000	2
I	7270000	7280000	5
I	7280000	7290000	5
I	7290000	7300000	4
I	7300000	7310000	4
I	7310000	7320000	6
I	7320000	7330000	8
I	7330000	7340000	4
I	7340000	7350000	2
I	7350000	7360000	3
I	7360000	7370000	3
I	7370000	7380000	0
I	7380000	7390000	11
I	7390000	7400000	11
I	7400000	7410000	12
I	7410000	7420000	21
I	7420000	7430000	14
I	7430000	7440000	21
I	7440000	7450000	12
I	7450000	7460000	5
I	7460000	7470000	8
I	7470000	7480000	11
I	7480000	7490000	5
I	7490000	7500000	13
I	7500000	7510000	11
I	7510000	7520000	8
I	7520000	7530000	10
I	7530000	7540000	10
I	7540000	7550000	10
I	7550000	7560000	12
I	7560000	7570000	4
I	7570000	7580000	13
I	7580000	7590000	7
I	7590000	7600000	10
I	7600000	7610000	8
I	7610000	7620000	15
I	7620000	7630000	8
I	7630000	7640000	11
I	7640000	7650000	8
I	7650000	7660000	18
I	7660000	7670000	24
I	7670000	7680000	17
I	7680000	7690000	14
I	7690000	7700000	18
I	7700000	7710000	10
I	7710000	7720000	11
I	7720000	7730000	6
I	7730000	7740000	18
I	7740000	7750000	22
I	7750000	7760000	25
I	7760000	7770000	19
I	7770000	7780000	12
I	7780000	7790000	14
I	7790000	7800000	16
I	7800000	7810000	21
I	7810000	7820000	24
I	7820000	7830000	17
I	7830000	7840000	22
I	7840000	7850000	13
I	7850000	7860000	14
I	7860000	7870000	24
I	7870000	7880000	14
I	7880000	7890000	14
I	7890000	7900000	12
I	7900000	7910000	11
I	7910000	7920000	21
I	7920000	7930000	12
I	7930000	7940000	8
I	7940000	7950000	18
I	7950000	7960000	33
I	7960000	7970000	21
I	7970000	7980000	18
I	7980000	7990000	16
I	7990000	8000000	15
I	8000000	8010000	16
I	8010000	8020000	14
I	8020000	8030000	18
I	8030000	8040000	9
I	8040000	8050000	7
I	8050000	8060000	7
I	8060000	8070000	5
I	8070000	8080000	8
I	8080000	8090000	12
I	8090000	8100000	3
I	8100000	8110000	4
I	8110000	8120000	10
I	8120000	8130000	7
I	8130000	8140000	11
I	8140000	8150000	9
I	8150000	8160000	16
I	8160000	8170000	19
I	8170000	8180000	12
I	8180000	8190000	20
I	8190000	8200000	15
I	8200000	8210000	18
I	8210000	8220000	17
I	8220000	8230000	18
I	8230000	8240000	1
I	8240000	8250000	7
I	8250000	8260000	5
I	8260000	8270000	2
I	8270000	8280000	8
I	8280000	8290000	4
I	8290000	8300000	3
I	8300000	8310000	5
I	8310000	8320000	9
I	8320000	8330000	7
I	8330000	8340000	6
I	8340000	8350000	7
I	8350000	8360000	7
I	8360000	8370000	22
I	8370000	8380000	8
I	8380000	8390000	4
I	8390000	8400000	8
I	8400000	8410000	7
I	8410000	8420000	16
I	8420000	8430000	15
I	8430000	8440000	5
I	8440000	8450000	6
I	8450000	8460000	8
I	8460000	8470000	4
I	8470000	8480000	16
I	8480000	8490000	9
I	8490000	8500000	5
I	8500000	8510000	17
I	8510000	8520000	6
I	8520000	8530000	15
I	8530000	8540000	11
I	8540000	8550000	12
I	8550000	8560000	15
I	8560000	8570000	21
I	8570000	8580000	19
I	8580000	8590000	9
I	8590000	8600000	10
I	8600000	8610000	15
I	8610000	8620000	18
I	8620000	8630000	11
I	8630000	8640000	11
I	8640000	8650000	15
I	8650000	8660000	17
I	8660000	8670000	16
I	8670000	8680000	14
I	8680000	8690000	16
I	8690000	8700000	10
I	8700000	8710000	17
I	8710000	8720000	15
I	8720000	8730000	17
I	8730000	8740000	12
I	8740000	8750000	12
I	8750000	8760000	10
I	8760000	8770000	12
I	8770000	8780000	6
I	8780000	8790000	16
I	8790000	8800000	15
I	8800000	8810000	21
I	8810000	8820000	7
I	8820000	8830000	13
I	8830000	8840000	5
I	8840000	8850000	3
I	8850000	8860000	9
I	8860000	8870000	12
I	8870000	8880000	11
I	8880000	8890000	9
I	8890000	8900000	13
I	8900000	8910000	7
I	8910000	8920000	11
I	8920000	8930000	10
I	8930000	8940000	10
I	8940000	8950000	13
I	8950000	8960000	15
I	8960000	8970000	10
I	8970000	8980000	7
I	8980000	8990000	7
I	8990000	9000000	10
I	9000000	9010000	8
I	9010000	9020000	10
I	9020000	9030000	11
I	9030000	9040000	6
I	9040000	9050000	8
I	9050000	9060000	13
I	9060000	9070000	14
I	9070000	9080000	16
I	9080000	9090000	19
I	9090000	9100000	15
I	9100000	9110000	11
I	9110000	9120000	13
I	9120000	9130000	11
I	9130000	9140000	10
I	9140000	9150000	12
I	9150000	9160000	17
I	9160000	9170000	17
I	9170000	9180000	12
I	9180000	9190000	13
I	9190000	9200000	19
I	9200000	9210000	16
I	9210000	9220000	8
I	9220000	9230000	2
I	9230000	9240000	12
I	9240000	9250000	21
I	9250000	9260000	6
I	9260000	9270000	6
I	9270000	9280000	24
I	9280000	9290000	13
I	9290000	9300000	13
I	9300000	9310000	13
I	9310000	9320000	8
I	9320000	9330000	5
I	9330000	9340000	7
I	9340000	9350000	8
I	9350000	9360000	14
I	9360000	9370000	10
I	9370000	9380000	15
I	9380000	9390000	11
I	9390000	9400000	5
I	9400000	9410000	11
I	9410000	9420000	5
I	9420000	9430000	13
I	9430000	9440000	11
I	9440000	9450000	6
I	9450000	9460000	8
I	9460000	9470000	8
I	9470000	9480000	5
I	9480000	9490000	6
I	9490000	9500000	15
I	9500000	9510000	6
I	9510000	9520000	7
I	9520000	9530000	11
I	9530000	9540000	11
I	9540000	9550000	7
I	9550000	9560000	2
I	9560000	9570000	11
I	9570000	9580000	12
I	9580000	9590000	15
I	9590000	9600000	36
I	9600000	9610000	22
I	9610000	9620000	27
I	9620000	9630000	16
I	9630000	9640000	32
I	9640000	9650000	26
I	9650000	9660000	34
I	9660000	9670000	20
I	9670000	9680000	28
I	9680000	9690000	17
I	9690000	9700000	20
I	9700000	9710000	27
I	9710000	9720000	17
I	9720000	9730000	12
I	9730000	9740000	17
I	9740000	9750000	18
I	9750000	9760000	10
I	9760000	9770000	12
I	9770000	9780000	21
I	9780000	9790000	19
I	9790000	9800000	22
I	9800000	9810000	28
I	9810000	9820000	14
I	9820000	9830000	22
I	9830000	9840000	44
I	9840000	9850000	25
I	9850000	9860000	21
I	9860000	9870000	36
I	9870000	9880000	19
I	9880000	9890000	26
I	9890000	9900000	31
I	9900000	9910000	9
I	9910000	9920000	10
I	9920000	9930000	10
I	9930000	9940000	6
I	9940000	9950000	14
I	9950000	9960000	13
I	9960000	9970000	10
I	9970000	9980000	2
I	9980000	9990000	2
I	9990000	10000000	5
I	10000000	10010000	2
I	10010000	10020000	7
I	10020000	10030000	5
I	10030000	10040000	9
I	10040000	10050000	6
I	10050000	10060000	0
I	10060000	10070000	4
I	10070000	10080000	3
I	10080000	10090000	7
I	10090000	10100000	8
I	10100000	10110000	9
I	10110000	10120000	12
I	10120000	10130000	8
I	10130000	10140000	10
I	10140000	10150000	6
I	10150000	10160000	8
I	10160000	10170000	6
I	10170000	10180000	8
I	10180000	10190000	3
I	10190000	10200000	7
I	10200000	10210000	5
I	10210000	10220000	2
I	10220000	10230000	8
I	10230000	10240000	10
I	10240000	10250000	3
I	10250000	10260000	4
I	10260000	10270000	8
I	10270000	10280000	3
I	10280000	10290000	3
I	10290000	10300000	7
I	10300000	10310000	2
I	10310000	10320000	9
I	10320000	10330000	3
I	10330000	10340000	7
I	10340000	10350000	7
I	10350000	10360000	6
I	10360000	10370000	4
I	10370000	10380000	2
I	10380000	10390000	3
I	10390000	10400000	5
I	10400000	10410000	5
I	10410000	10420000	4
I	10420000	10430000	6
I	10430000	10440000	5
I	10440000	10450000	2
I	10450000	10460000	0
I	10460000	10470000	4
I	10470000	10480000	6
I	10480000	10490000	4
I	10490000	10500000	7
I	10500000	10510000	5
I	10510000	10520000	4
I	10520000	10530000	2
I	10530000	10540000	5
I	10540000	10550000	5
I	10550000	10560000	5
I	10560000	10570000	5
I	10570000	10580000	3
I	10580000	10590000	4
I	10590000	10600000	0
I	10600000	10610000	10
I	10610000	10620000	9
I	10620000	10630000	7
I	10630000	10640000	1
I	10640000	10650000	3
I	10650000	10660000	7
I	10660000	10670000	7
I	10670000	10680000	6
I	10680000	10690000	1
I	10690000	10700000	7
I	10700000	10710000	9
I	10710000	10720000	1
I	10720000	10730000	12
I	10730000	10740000	10
I	10740000	10750000	4
I	10750000	10760000	5
I	10760000	10770000	4
I	10770000	10780000	3
I	10780000	10790000	9
I	10790000	10800000	1
I	10800000	10810000	4
I	10810000	10820000	5
I	10820000	10830000	6
I	10830000	10840000	6
I	10840000	10850000	1
I	10850000	10860000	3
I	10860000	10870000	4
I	10870000	10880000	3
I	10880000	10890000	3
I	10890000	10900000	4
I	10900000	10910000	3
I	10910000	10920000	5
I	10920000	10930000	9
I	10930000	10940000	18
I	10940000	10950000	34
I	10950000	10960000	18
I	10960000	10970000	10
I	10970000	10980000	15
I	10980000	10990000	13
I	10990000	11000000	29
I	11000000	11010000	29
I	11010000	11020000	20
I	11020000	11030000	35
I	11030000	11040000	30
I	11040000	11050000	31
I	11050000	11060000	32
I	11060000	11070000	35
I	11070000	11080000	23
I	11080000	11090000	14
I	11090000	11100000	6
I	11100000	11110000	10
I	11110000	11120000	15
I	11120000	11130000	19
I	11130000	11140000	21
I	11140000	11150000	26
I	11150000	11160000	33
I	11160000	11170000	23
I	11170000	11180000	24
I	11180000	11190000	46
I	11190000	11200000	30
I	11200000	11210000	27
I	11210000	11220000	26
I	11220000	11230000	21
I	11230000	11240000	18
I	11240000	11250000	20
I	11250000	11260000	37
I	11260000	11270000	22
I	11270000	11280000	27
I	11280000	11290000	29
I	11290000	11300000	31
I	11300000	11310000	7
I	11310000	11320000	18
I	11320000	11330000	18
I	11330000	11340000	33
I	11340000	11350000	34
I	11350000	11360000	42
I	11360000	11370000	32
I	11370000	11380000	14
I	11380000	11390000	40
I	11390000	11400000	36
I	11400000	11410000	24
I	11410000	11420000	40
I	11420000	11430000	34
I	11430000	11440000	11
I	11440000	11450000	5
I	11450000	11460000	12
I	11460000	11470000	12
I	11470000	11480000	25
I	11480000	11490000	29
I	11490000	11500000	29
I	11500000	11510000	18
I	11510000	11520000	24
I	11520000	11530000	28
I	11530000	11540000	19
I	11540000	11550000	21
I	11550000	11560000	21
I	11560000	11570000	31
I	11570000	11580000	56
I	11580000	11590000	39
I	11590000	11600000	48
I	11600000	11610000	80
I	11610000	11620000	25
I	11620000	11630000	10
I	11630000	11640000	25
I	11640000	11650000	33
I	11650000	11660000	46
I	11660000	11670000	39
I	11670000	11680000	36
I	11680000	11690000	41
I	11690000	11700000	48
I	11700000	11710000	52
I	11710000	11720000	48
I	11720000	11730000	39
I	11730000	11740000	13
I	11740000	11750000	40
I	11750000	11760000	19
I	11760000	11770000	20
I	11770000	11780000	34
I	11780000	11790000	23
I	11790000	11800000	35
I	11800000	11810000	47
I	11810000	11820000	44
I	11820000	11830000	18
